Wavelength; ‡Ì‡Î ¿—¬Œƒ 0; ‡Ì‡Î ¿—¬Œƒ 1; ‡Ì‡Î ¿—¬Œƒ 2
1580.063965;-48.204000;-49.542000;-48.362000
1580.070923;-48.172000;-49.594000;-48.358000
1580.077881;-48.172000;-49.640000;-48.394000
1580.084839;-48.178000;-49.652000;-48.400000
1580.091797;-48.180000;-49.698000;-48.394000
1580.098755;-48.162000;-49.696000;-48.348000
1580.105713;-48.100000;-49.720000;-48.326000
1580.112671;-48.068000;-49.724000;-48.298000
1580.119629;-48.068000;-49.736000;-48.292000
1580.126587;-48.090000;-49.710000;-48.292000
1580.133545;-48.102000;-49.710000;-48.334000
1580.140503;-48.166000;-49.670000;-48.342000
1580.147461;-48.194000;-49.626000;-48.348000
1580.154419;-48.198000;-49.580000;-48.340000
1580.161377;-48.174000;-49.564000;-48.314000
1580.168335;-48.192000;-49.488000;-48.260000
1580.175293;-48.220000;-49.432000;-48.252000
1580.182251;-48.244000;-49.392000;-48.232000
1580.189209;-48.218000;-49.378000;-48.240000
1580.196167;-48.228000;-49.372000;-48.266000
1580.203125;-48.230000;-49.404000;-48.278000
1580.210083;-48.208000;-49.406000;-48.254000
1580.217041;-48.180000;-49.448000;-48.240000
1580.223999;-48.182000;-49.470000;-48.226000
1580.230957;-48.134000;-49.474000;-48.230000
1580.238037;-47.998000;-49.462000;-48.308000
1580.244995;-47.980000;-49.500000;-48.348000
1580.251953;-47.976000;-49.500000;-48.396000
1580.258911;-47.976000;-49.504000;-48.408000
1580.265869;-47.992000;-49.546000;-48.382000
1580.272827;-48.132000;-49.610000;-48.296000
1580.279785;-48.166000;-49.682000;-48.264000
1580.286621;-48.146000;-49.744000;-48.242000
1580.293579;-48.192000;-49.786000;-48.232000
1580.300415;-48.314000;-49.822000;-48.228000
1580.307373;-48.402000;-49.836000;-48.246000
1580.314331;-48.454000;-49.792000;-48.242000
1580.321167;-48.546000;-49.772000;-48.186000
1580.328125;-48.542000;-49.766000;-48.168000
1580.335083;-48.540000;-49.758000;-48.172000
1580.341919;-48.510000;-49.738000;-48.204000
1580.348877;-48.488000;-49.760000;-48.266000
1580.355713;-48.484000;-49.772000;-48.384000
1580.362671;-48.518000;-49.764000;-48.472000
1580.369629;-48.488000;-49.734000;-48.556000
1580.376465;-48.512000;-49.720000;-48.606000
1580.383423;-48.536000;-49.676000;-48.674000
1580.390381;-48.566000;-49.664000;-48.690000
1580.397217;-48.600000;-49.694000;-48.718000
1580.404175;-48.682000;-49.710000;-48.724000
1580.411011;-48.730000;-49.688000;-48.698000
1580.417969;-48.776000;-49.710000;-48.654000
1580.424927;-48.802000;-49.692000;-48.644000
1580.431763;-48.818000;-49.650000;-48.628000
1580.438721;-48.770000;-49.622000;-48.626000
1580.445679;-48.728000;-49.628000;-48.644000
1580.452515;-48.720000;-49.612000;-48.670000
1580.459473;-48.686000;-49.584000;-48.686000
1580.466309;-48.656000;-49.558000;-48.700000
1580.473267;-48.608000;-49.544000;-48.724000
1580.480225;-48.586000;-49.566000;-48.746000
1580.487061;-48.566000;-49.580000;-48.758000
1580.494019;-48.568000;-49.618000;-48.756000
1580.500977;-48.600000;-49.710000;-48.770000
1580.507813;-48.654000;-49.766000;-48.782000
1580.514771;-48.708000;-49.810000;-48.774000
1580.521606;-48.756000;-49.882000;-48.778000
1580.528564;-48.770000;-49.902000;-48.794000
1580.535522;-48.748000;-49.822000;-48.798000
1580.542358;-48.754000;-49.748000;-48.792000
1580.549316;-48.782000;-49.668000;-48.792000
1580.556152;-48.742000;-49.594000;-48.824000
1580.563110;-48.738000;-49.568000;-48.844000
1580.570068;-48.736000;-49.600000;-48.894000
1580.576904;-48.762000;-49.674000;-48.952000
1580.583862;-48.746000;-49.704000;-49.014000
1580.590820;-48.778000;-49.702000;-49.024000
1580.597656;-48.806000;-49.724000;-49.002000
1580.604614;-48.842000;-49.702000;-48.950000
1580.611450;-48.868000;-49.696000;-48.922000
1580.618408;-48.930000;-49.710000;-48.892000
1580.625366;-48.950000;-49.750000;-48.866000
1580.632202;-48.958000;-49.752000;-48.864000
1580.639160;-48.954000;-49.816000;-48.866000
1580.646118;-48.934000;-49.842000;-48.824000
1580.652954;-48.912000;-49.858000;-48.812000
1580.659912;-48.920000;-49.834000;-48.824000
1580.666748;-48.944000;-49.822000;-48.844000
1580.673706;-48.968000;-49.808000;-48.856000
1580.680664;-48.988000;-49.794000;-48.910000
1580.687500;-48.996000;-49.768000;-48.928000
1580.694458;-49.034000;-49.794000;-48.936000
1580.701416;-49.028000;-49.796000;-48.992000
1580.708374;-49.050000;-49.740000;-49.022000
1580.715332;-49.058000;-49.690000;-49.038000
1580.722290;-49.056000;-49.654000;-49.062000
1580.729248;-49.016000;-49.618000;-49.072000
1580.736084;-49.034000;-49.604000;-49.044000
1580.743042;-49.028000;-49.664000;-49.078000
1580.750000;-49.016000;-49.764000;-49.102000
1580.756958;-48.986000;-49.896000;-49.168000
1580.763916;-48.974000;-50.040000;-49.210000
1580.770874;-48.978000;-50.194000;-49.260000
1580.777832;-48.992000;-50.290000;-49.262000
1580.784790;-49.040000;-50.346000;-49.266000
1580.791748;-49.082000;-50.332000;-49.250000
1580.798706;-49.174000;-50.302000;-49.264000
1580.805664;-49.186000;-50.274000;-49.246000
1580.812622;-49.210000;-50.184000;-49.240000
1580.819580;-49.224000;-50.072000;-49.238000
1580.826538;-49.250000;-50.030000;-49.252000
1580.833496;-49.264000;-49.972000;-49.262000
1580.840332;-49.308000;-49.916000;-49.264000
1580.847290;-49.322000;-49.920000;-49.294000
1580.854248;-49.302000;-49.946000;-49.308000
1580.861206;-49.266000;-49.994000;-49.308000
1580.868164;-49.236000;-50.050000;-49.296000
1580.875122;-49.220000;-50.110000;-49.296000
1580.882080;-49.188000;-50.192000;-49.302000
1580.889038;-49.210000;-50.226000;-49.322000
1580.895996;-49.242000;-50.228000;-49.336000
1580.902954;-49.260000;-50.194000;-49.340000
1580.909912;-49.282000;-50.134000;-49.344000
1580.916870;-49.318000;-50.100000;-49.358000
1580.923828;-49.322000;-50.092000;-49.376000
1580.930786;-49.328000;-50.112000;-49.380000
1580.937744;-49.324000;-50.216000;-49.438000
1580.944580;-49.312000;-50.302000;-49.512000
1580.951538;-49.300000;-50.328000;-49.538000
1580.958496;-49.308000;-50.326000;-49.524000
1580.965454;-49.348000;-50.304000;-49.530000
1580.972412;-49.396000;-50.236000;-49.514000
1580.979370;-49.432000;-50.132000;-49.492000
1580.986328;-49.496000;-50.086000;-49.484000
1580.993286;-49.518000;-50.092000;-49.516000
1581.000244;-49.510000;-50.092000;-49.530000
1581.007202;-49.474000;-50.108000;-49.516000
1581.014160;-49.462000;-50.126000;-49.468000
1581.021118;-49.450000;-50.190000;-49.442000
1581.028076;-49.464000;-50.140000;-49.404000
1581.035034;-49.470000;-50.106000;-49.388000
1581.041992;-49.498000;-50.086000;-49.378000
1581.048828;-49.508000;-50.106000;-49.404000
1581.055786;-49.494000;-50.118000;-49.422000
1581.062744;-49.462000;-50.206000;-49.448000
1581.069702;-49.446000;-50.304000;-49.512000
1581.076660;-49.502000;-50.380000;-49.530000
1581.083618;-49.542000;-50.394000;-49.552000
1581.090576;-49.598000;-50.422000;-49.558000
1581.097534;-49.658000;-50.450000;-49.560000
1581.104492;-49.734000;-50.462000;-49.530000
1581.111450;-49.774000;-50.472000;-49.544000
1581.118408;-49.806000;-50.534000;-49.558000
1581.125366;-49.804000;-50.594000;-49.586000
1581.132324;-49.802000;-50.618000;-49.574000
1581.139282;-49.786000;-50.636000;-49.572000
1581.146118;-49.736000;-50.636000;-49.576000
1581.153076;-49.702000;-50.610000;-49.572000
1581.160034;-49.700000;-50.556000;-49.572000
1581.166992;-49.688000;-50.504000;-49.572000
1581.173950;-49.650000;-50.462000;-49.560000
1581.180908;-49.634000;-50.448000;-49.574000
1581.187866;-49.658000;-50.456000;-49.558000
1581.194824;-49.674000;-50.470000;-49.526000
1581.201782;-49.706000;-50.464000;-49.516000
1581.208740;-49.768000;-50.428000;-49.500000
1581.215698;-49.832000;-50.430000;-49.456000
1581.222656;-49.842000;-50.436000;-49.450000
1581.229492;-49.842000;-50.466000;-49.460000
1581.236450;-49.846000;-50.518000;-49.490000
1581.243408;-49.840000;-50.594000;-49.530000
1581.250366;-49.818000;-50.610000;-49.604000
1581.257324;-49.826000;-50.646000;-49.668000
1581.264282;-49.824000;-50.666000;-49.692000
1581.271240;-49.856000;-50.708000;-49.708000
1581.278198;-49.890000;-50.746000;-49.694000
1581.285156;-49.886000;-50.762000;-49.684000
1581.292114;-49.878000;-50.770000;-49.674000
1581.299072;-49.876000;-50.762000;-49.682000
1581.306030;-49.846000;-50.774000;-49.706000
1581.312988;-49.824000;-50.742000;-49.748000
1581.319824;-49.854000;-50.756000;-49.756000
1581.326782;-49.880000;-50.756000;-49.780000
1581.333740;-49.948000;-50.760000;-49.780000
1581.340698;-49.978000;-50.728000;-49.766000
1581.347656;-49.992000;-50.746000;-49.774000
1581.354614;-50.000000;-50.764000;-49.788000
1581.361572;-49.996000;-50.796000;-49.804000
1581.368530;-49.958000;-50.818000;-49.834000
1581.375488;-49.954000;-50.856000;-49.852000
1581.382446;-49.960000;-50.860000;-49.876000
1581.389404;-50.002000;-50.858000;-49.836000
1581.396362;-49.998000;-50.864000;-49.836000
1581.403198;-50.018000;-50.880000;-49.878000
1581.410156;-50.050000;-50.900000;-49.922000
1581.417114;-50.052000;-50.950000;-49.944000
1581.424072;-49.992000;-50.976000;-50.028000
1581.431030;-49.982000;-50.968000;-50.058000
1581.437988;-49.994000;-50.986000;-50.062000
1581.444946;-49.982000;-50.998000;-50.080000
1581.451904;-50.012000;-50.998000;-50.088000
1581.458862;-50.034000;-51.018000;-50.062000
1581.465820;-50.062000;-51.060000;-50.044000
1581.472778;-50.052000;-51.070000;-50.056000
1581.479736;-50.066000;-51.066000;-50.056000
1581.486572;-50.100000;-51.052000;-50.086000
1581.493530;-50.104000;-51.040000;-50.126000
1581.500488;-50.110000;-51.008000;-50.192000
1581.507446;-50.102000;-50.966000;-50.216000
1581.514404;-50.076000;-50.952000;-50.206000
1581.521362;-50.032000;-50.950000;-50.184000
1581.528320;-50.034000;-50.952000;-50.190000
1581.535278;-50.074000;-50.958000;-50.192000
1581.542236;-50.108000;-50.998000;-50.192000
1581.549072;-50.140000;-51.010000;-50.230000
1581.556030;-50.192000;-51.040000;-50.256000
1581.562988;-50.200000;-51.046000;-50.252000
1581.569946;-50.190000;-51.048000;-50.234000
1581.576904;-50.198000;-51.026000;-50.198000
1581.583740;-50.136000;-50.990000;-50.142000
1581.590698;-50.106000;-50.930000;-50.100000
1581.597656;-50.114000;-50.898000;-50.088000
1581.604614;-50.110000;-50.892000;-50.062000
1581.611572;-50.122000;-50.868000;-50.044000
1581.618408;-50.202000;-50.886000;-50.042000
1581.625366;-50.274000;-50.914000;-50.068000
1581.632324;-50.292000;-50.912000;-50.084000
1581.639282;-50.326000;-50.892000;-50.108000
1581.646240;-50.320000;-50.942000;-50.110000
1581.653076;-50.330000;-50.998000;-50.100000
1581.660034;-50.306000;-51.064000;-50.082000
1581.666992;-50.290000;-51.204000;-50.068000
1581.673950;-50.256000;-51.322000;-50.072000
1581.680908;-50.236000;-51.392000;-50.096000
1581.687744;-50.254000;-51.434000;-50.108000
1581.694702;-50.248000;-51.448000;-50.128000
1581.701660;-50.228000;-51.416000;-50.178000
1581.708618;-50.230000;-51.406000;-50.178000
1581.715576;-50.244000;-51.404000;-50.206000
1581.722412;-50.218000;-51.402000;-50.212000
1581.729370;-50.228000;-51.424000;-50.220000
1581.736328;-50.294000;-51.438000;-50.210000
1581.743286;-50.326000;-51.422000;-50.238000
1581.750244;-50.364000;-51.404000;-50.250000
1581.757080;-50.382000;-51.384000;-50.278000
1581.764038;-50.378000;-51.358000;-50.300000
1581.770996;-50.388000;-51.370000;-50.348000
1581.777954;-50.400000;-51.412000;-50.374000
1581.784912;-50.384000;-51.454000;-50.372000
1581.791748;-50.388000;-51.472000;-50.360000
1581.798706;-50.390000;-51.508000;-50.384000
1581.805664;-50.408000;-51.532000;-50.396000
1581.812622;-50.410000;-51.506000;-50.400000
1581.819580;-50.458000;-51.500000;-50.430000
1581.826416;-50.506000;-51.508000;-50.466000
1581.833374;-50.536000;-51.494000;-50.468000
1581.840332;-50.532000;-51.482000;-50.452000
1581.847290;-50.514000;-51.472000;-50.434000
1581.854248;-50.466000;-51.452000;-50.444000
1581.861084;-50.422000;-51.440000;-50.426000
1581.868042;-50.426000;-51.396000;-50.434000
1581.875000;-50.378000;-51.342000;-50.434000
1581.881958;-50.356000;-51.320000;-50.456000
1581.888916;-50.348000;-51.282000;-50.448000
1581.895752;-50.310000;-51.218000;-50.474000
1581.902710;-50.286000;-51.230000;-50.472000
1581.909668;-50.312000;-51.236000;-50.482000
1581.916626;-50.332000;-51.260000;-50.474000
1581.923584;-50.312000;-51.328000;-50.468000
1581.930420;-50.368000;-51.430000;-50.458000
1581.937378;-50.374000;-51.510000;-50.472000
1581.944336;-50.368000;-51.614000;-50.486000
1581.951294;-50.378000;-51.676000;-50.536000
1581.958252;-50.408000;-51.704000;-50.552000
1581.965088;-50.408000;-51.740000;-50.576000
1581.972046;-50.404000;-51.732000;-50.554000
1581.979004;-50.410000;-51.718000;-50.534000
1581.985840;-50.428000;-51.732000;-50.482000
1581.992798;-50.458000;-51.738000;-50.484000
1581.999756;-50.466000;-51.716000;-50.484000
1582.006714;-50.474000;-51.728000;-50.506000
1582.013550;-50.466000;-51.756000;-50.524000
1582.020508;-50.450000;-51.754000;-50.544000
1582.027466;-50.400000;-51.754000;-50.520000
1582.034302;-50.384000;-51.756000;-50.486000
1582.041260;-50.388000;-51.754000;-50.462000
1582.048218;-50.424000;-51.728000;-50.428000
1582.055054;-50.410000;-51.722000;-50.384000
1582.062012;-50.420000;-51.702000;-50.372000
1582.068970;-50.378000;-51.702000;-50.346000
1582.075928;-50.336000;-51.732000;-50.328000
1582.082764;-50.260000;-51.782000;-50.304000
1582.089722;-50.274000;-51.828000;-50.290000
1582.096680;-50.274000;-51.878000;-50.276000
1582.103516;-50.274000;-51.894000;-50.264000
1582.110474;-50.290000;-51.894000;-50.244000
1582.117432;-50.346000;-51.856000;-50.266000
1582.124390;-50.372000;-51.854000;-50.290000
1582.131226;-50.400000;-51.850000;-50.298000
1582.138184;-50.466000;-51.876000;-50.340000
1582.145142;-50.528000;-51.898000;-50.376000
1582.151978;-50.560000;-51.938000;-50.370000
1582.158936;-50.574000;-51.966000;-50.350000
1582.165894;-50.600000;-51.960000;-50.356000
1582.172852;-50.580000;-51.964000;-50.332000
1582.179688;-50.546000;-51.980000;-50.330000
1582.186646;-50.502000;-51.986000;-50.374000
1582.193604;-50.480000;-51.966000;-50.420000
1582.200439;-50.460000;-51.968000;-50.480000
1582.207397;-50.472000;-51.960000;-50.530000
1582.214355;-50.520000;-51.906000;-50.500000
1582.221313;-50.540000;-51.894000;-50.486000
1582.228149;-50.506000;-51.878000;-50.474000
1582.235107;-50.484000;-51.882000;-50.442000
1582.242065;-50.472000;-51.812000;-50.418000
1582.248901;-50.428000;-51.754000;-50.456000
1582.255859;-50.430000;-51.660000;-50.456000
1582.262817;-50.460000;-51.586000;-50.458000
1582.269775;-50.484000;-51.544000;-50.470000
1582.276611;-50.508000;-51.584000;-50.472000
1582.283569;-50.524000;-51.688000;-50.506000
1582.290527;-50.554000;-51.802000;-50.530000
1582.297363;-50.598000;-51.888000;-50.550000
1582.304321;-50.624000;-51.974000;-50.570000
1582.311279;-50.690000;-52.044000;-50.600000
1582.318237;-50.718000;-52.062000;-50.624000
1582.325073;-50.724000;-52.078000;-50.642000
1582.332031;-50.748000;-52.124000;-50.688000
1582.338989;-50.782000;-52.106000;-50.728000
1582.345825;-50.750000;-52.078000;-50.766000
1582.352783;-50.780000;-52.078000;-50.800000
1582.359741;-50.778000;-52.058000;-50.848000
1582.366699;-50.722000;-52.032000;-50.886000
1582.373657;-50.742000;-52.058000;-50.900000
1582.380615;-50.770000;-52.080000;-50.906000
1582.387573;-50.774000;-52.064000;-50.882000
1582.394531;-50.820000;-52.102000;-50.860000
1582.401489;-50.864000;-52.160000;-50.812000
1582.408447;-50.826000;-52.190000;-50.802000
1582.415405;-50.750000;-52.266000;-50.784000
1582.422363;-50.750000;-52.310000;-50.776000
1582.429321;-50.740000;-52.320000;-50.770000
1582.436279;-50.758000;-52.318000;-50.780000
1582.443237;-50.792000;-52.326000;-50.766000
1582.450195;-50.882000;-52.338000;-50.772000
1582.457153;-50.870000;-52.376000;-50.800000
1582.464111;-50.868000;-52.412000;-50.846000
1582.471069;-50.868000;-52.430000;-50.874000
1582.478027;-50.878000;-52.426000;-50.886000
1582.484985;-50.880000;-52.416000;-50.868000
1582.491943;-50.898000;-52.386000;-50.872000
1582.498901;-50.912000;-52.350000;-50.814000
1582.505859;-50.938000;-52.318000;-50.774000
1582.512817;-50.902000;-52.338000;-50.790000
1582.519775;-50.904000;-52.358000;-50.786000
1582.526733;-50.916000;-52.412000;-50.736000
1582.533691;-50.904000;-52.486000;-50.736000
1582.540649;-50.870000;-52.560000;-50.734000
1582.547729;-50.902000;-52.594000;-50.694000
1582.554688;-50.884000;-52.624000;-50.724000
1582.561646;-50.854000;-52.648000;-50.748000
1582.568604;-50.846000;-52.650000;-50.716000
1582.575562;-50.800000;-52.650000;-50.732000
1582.582520;-50.808000;-52.664000;-50.770000
1582.589478;-50.818000;-52.658000;-50.752000
1582.596436;-50.846000;-52.636000;-50.760000
1582.603394;-50.874000;-52.586000;-50.808000
1582.610352;-50.912000;-52.530000;-50.804000
1582.617310;-50.882000;-52.482000;-50.776000
1582.624268;-50.858000;-52.456000;-50.770000
1582.631226;-50.838000;-52.380000;-50.736000
1582.638184;-50.826000;-52.346000;-50.708000
1582.645142;-50.856000;-52.324000;-50.716000
1582.652100;-50.880000;-52.188000;-50.724000
1582.659058;-50.930000;-52.142000;-50.752000
1582.666016;-50.974000;-52.134000;-50.794000
1582.672974;-50.994000;-52.106000;-50.840000
1582.679932;-51.006000;-52.084000;-50.842000
1582.686890;-51.010000;-52.094000;-50.846000
1582.693848;-51.012000;-52.064000;-50.842000
1582.700806;-51.008000;-52.046000;-50.846000
1582.707764;-50.976000;-52.036000;-50.846000
1582.714722;-50.950000;-52.076000;-50.854000
1582.721680;-50.948000;-52.112000;-50.854000
1582.728638;-50.950000;-52.196000;-50.844000
1582.735718;-50.914000;-52.304000;-50.822000
1582.742676;-50.928000;-52.372000;-50.798000
1582.749634;-50.924000;-52.402000;-50.788000
1582.756592;-50.918000;-52.444000;-50.790000
1582.763550;-50.894000;-52.394000;-50.804000
1582.770508;-50.922000;-52.332000;-50.812000
1582.777466;-50.916000;-52.306000;-50.854000
1582.784424;-50.930000;-52.262000;-50.858000
1582.791260;-50.950000;-52.188000;-50.872000
1582.798096;-50.958000;-52.232000;-50.900000
1582.805054;-50.974000;-52.246000;-50.924000
1582.811890;-51.014000;-52.240000;-50.942000
1582.818726;-51.042000;-52.254000;-50.968000
1582.825562;-51.022000;-52.298000;-50.982000
1582.832520;-51.034000;-52.282000;-50.996000
1582.839355;-51.014000;-52.318000;-51.000000
1582.846191;-51.018000;-52.338000;-50.992000
1582.853027;-51.020000;-52.378000;-51.002000
1582.859985;-51.050000;-52.400000;-50.994000
1582.866821;-51.056000;-52.446000;-50.986000
1582.873657;-51.044000;-52.426000;-50.984000
1582.880493;-51.052000;-52.418000;-50.970000
1582.887451;-51.044000;-52.352000;-50.948000
1582.894287;-51.032000;-52.282000;-50.928000
1582.901123;-51.008000;-52.190000;-50.924000
1582.907959;-51.018000;-52.140000;-50.906000
1582.914917;-50.962000;-52.094000;-50.892000
1582.921753;-50.974000;-52.088000;-50.892000
1582.928589;-50.936000;-52.064000;-50.916000
1582.935425;-50.898000;-52.042000;-50.914000
1582.942383;-50.846000;-52.044000;-50.916000
1582.949219;-50.834000;-52.036000;-50.928000
1582.956055;-50.802000;-52.036000;-50.912000
1582.963013;-50.818000;-52.062000;-50.890000
1582.969849;-50.848000;-52.102000;-50.886000
1582.976685;-50.854000;-52.120000;-50.902000
1582.983521;-50.868000;-52.166000;-50.896000
1582.990479;-50.860000;-52.234000;-50.928000
1582.997314;-50.870000;-52.262000;-50.956000
1583.004150;-50.880000;-52.284000;-50.984000
1583.010986;-50.926000;-52.304000;-51.012000
1583.017944;-50.948000;-52.268000;-51.052000
1583.024780;-50.956000;-52.282000;-51.078000
1583.031616;-50.978000;-52.292000;-51.094000
1583.038452;-50.992000;-52.308000;-51.082000
1583.045410;-50.996000;-52.344000;-51.062000
1583.052246;-51.020000;-52.416000;-51.040000
1583.059082;-51.036000;-52.442000;-51.030000
1583.065918;-51.028000;-52.462000;-51.010000
1583.072876;-51.026000;-52.500000;-50.994000
1583.079712;-51.010000;-52.520000;-50.956000
1583.086548;-50.966000;-52.538000;-50.916000
1583.093384;-51.030000;-52.552000;-50.794000
1583.100342;-51.002000;-52.588000;-50.770000
1583.107178;-50.996000;-52.596000;-50.742000
1583.114014;-50.960000;-52.602000;-50.728000
1583.120850;-50.960000;-52.598000;-50.720000
1583.127808;-50.870000;-52.570000;-50.790000
1583.134644;-50.886000;-52.540000;-50.794000
1583.141479;-50.932000;-52.510000;-50.804000
1583.148438;-50.966000;-52.488000;-50.818000
1583.155273;-50.978000;-52.472000;-50.856000
1583.162109;-50.992000;-52.504000;-50.872000
1583.168945;-51.018000;-52.504000;-50.886000
1583.175903;-50.962000;-52.534000;-50.898000
1583.182739;-50.966000;-52.576000;-50.920000
1583.189575;-50.950000;-52.616000;-50.924000
1583.196411;-50.864000;-52.624000;-51.002000
1583.203369;-50.854000;-52.666000;-51.014000
1583.210205;-50.884000;-52.664000;-51.026000
1583.217041;-50.884000;-52.654000;-51.040000
1583.223877;-50.920000;-52.684000;-51.070000
1583.230835;-51.006000;-52.724000;-51.016000
1583.237671;-50.990000;-52.768000;-51.012000
1583.244507;-50.946000;-52.796000;-51.016000
1583.251465;-50.960000;-52.826000;-51.022000
1583.258301;-50.970000;-52.810000;-51.000000
1583.265137;-50.994000;-52.792000;-51.028000
1583.271973;-51.016000;-52.770000;-51.064000
1583.278931;-51.036000;-52.776000;-51.064000
1583.285767;-51.014000;-52.774000;-51.058000
1583.292603;-50.990000;-52.788000;-51.054000
1583.299438;-50.974000;-52.796000;-51.028000
1583.306396;-50.942000;-52.802000;-50.998000
1583.313232;-50.930000;-52.850000;-51.012000
1583.320068;-50.940000;-52.844000;-50.998000
1583.327026;-50.956000;-52.818000;-51.010000
1583.333862;-50.972000;-52.806000;-50.984000
1583.340698;-50.984000;-52.742000;-50.984000
1583.347534;-51.002000;-52.670000;-50.956000
1583.354492;-50.996000;-52.610000;-50.952000
1583.361328;-50.990000;-52.574000;-50.930000
1583.368164;-50.996000;-52.510000;-50.954000
1583.375000;-51.036000;-52.492000;-50.952000
1583.381958;-51.072000;-52.436000;-50.984000
1583.388794;-51.108000;-52.428000;-51.006000
1583.395630;-51.144000;-52.420000;-51.028000
1583.402588;-51.164000;-52.420000;-51.044000
1583.409424;-51.210000;-52.422000;-51.054000
1583.416260;-51.224000;-52.430000;-51.050000
1583.423096;-51.242000;-52.412000;-51.024000
1583.430054;-51.232000;-52.388000;-50.982000
1583.436890;-51.244000;-52.362000;-50.952000
1583.443726;-51.246000;-52.338000;-50.938000
1583.450562;-51.238000;-52.310000;-50.906000
1583.457520;-51.254000;-52.292000;-50.878000
1583.464355;-51.264000;-52.282000;-50.886000
1583.471191;-51.238000;-52.280000;-50.876000
1583.478149;-51.160000;-52.292000;-50.872000
1583.484985;-51.118000;-52.312000;-50.882000
1583.491821;-51.082000;-52.350000;-50.928000
1583.498657;-51.076000;-52.358000;-50.948000
1583.505615;-51.134000;-52.404000;-50.962000
1583.512451;-51.144000;-52.416000;-50.988000
1583.519287;-51.162000;-52.456000;-51.014000
1583.526245;-51.172000;-52.488000;-51.030000
1583.533081;-51.200000;-52.534000;-51.026000
1583.539917;-51.110000;-52.548000;-51.050000
1583.546753;-51.118000;-52.532000;-51.050000
1583.553711;-51.134000;-52.500000;-51.050000
1583.560547;-51.056000;-52.502000;-51.112000
1583.567383;-51.058000;-52.490000;-51.136000
1583.574219;-51.074000;-52.476000;-51.142000
1583.581177;-51.076000;-52.490000;-51.140000
1583.588013;-51.082000;-52.520000;-51.138000
1583.594849;-51.152000;-52.518000;-51.068000
1583.601807;-51.144000;-52.518000;-51.068000
1583.608643;-51.112000;-52.510000;-51.050000
1583.615479;-51.110000;-52.514000;-51.048000
1583.622314;-51.108000;-52.444000;-51.042000
1583.629150;-51.106000;-52.420000;-51.038000
1583.635986;-51.106000;-52.414000;-51.022000
1583.642822;-51.124000;-52.422000;-51.026000
1583.649658;-51.142000;-52.450000;-51.034000
1583.656494;-51.128000;-52.548000;-51.024000
1583.663330;-51.128000;-52.572000;-51.026000
1583.670166;-51.140000;-52.598000;-51.040000
1583.676880;-51.154000;-52.628000;-51.048000
1583.683716;-51.156000;-52.636000;-51.040000
1583.690552;-51.136000;-52.628000;-51.054000
1583.697388;-51.166000;-52.642000;-51.072000
1583.704224;-51.164000;-52.636000;-51.066000
1583.711060;-51.168000;-52.616000;-51.058000
1583.717896;-51.160000;-52.590000;-51.072000
1583.724731;-51.206000;-52.562000;-51.084000
1583.731567;-51.164000;-52.546000;-51.068000
1583.738403;-51.172000;-52.534000;-51.076000
1583.745117;-51.174000;-52.532000;-51.096000
1583.751953;-51.222000;-52.526000;-51.090000
1583.758789;-51.222000;-52.528000;-51.082000
1583.765625;-51.166000;-52.530000;-51.092000
1583.772461;-51.142000;-52.496000;-51.092000
1583.779297;-51.114000;-52.462000;-51.082000
1583.786133;-51.072000;-52.440000;-51.076000
1583.792969;-51.058000;-52.394000;-51.092000
1583.799805;-51.034000;-52.338000;-51.092000
1583.806641;-51.012000;-52.324000;-51.100000
1583.813477;-51.018000;-52.308000;-51.106000
1583.820190;-51.012000;-52.270000;-51.124000
1583.827026;-51.036000;-52.250000;-51.110000
1583.833862;-51.080000;-52.234000;-51.084000
1583.840698;-51.102000;-52.162000;-51.054000
1583.847534;-51.086000;-52.144000;-51.016000
1583.854370;-51.096000;-52.118000;-50.998000
1583.861206;-51.084000;-52.094000;-50.970000
1583.868042;-51.106000;-52.078000;-50.898000
1583.874878;-51.108000;-52.078000;-50.878000
1583.881714;-51.138000;-52.080000;-50.864000
1583.888428;-51.140000;-52.112000;-50.830000
1583.895264;-51.124000;-52.134000;-50.826000
1583.902100;-51.118000;-52.148000;-50.886000
1583.908936;-51.142000;-52.166000;-50.882000
1583.915771;-51.150000;-52.174000;-50.878000
1583.922607;-51.204000;-52.226000;-50.888000
1583.929443;-51.216000;-52.246000;-50.874000
1583.936279;-51.232000;-52.304000;-50.864000
1583.943115;-51.174000;-52.338000;-50.878000
1583.949951;-51.208000;-52.372000;-50.886000
1583.956787;-51.154000;-52.364000;-50.896000
1583.963501;-51.166000;-52.366000;-50.904000
1583.970337;-51.128000;-52.338000;-50.948000
1583.977173;-51.136000;-52.344000;-50.960000
1583.984009;-51.116000;-52.324000;-51.000000
1583.990845;-51.128000;-52.360000;-51.008000
1583.997681;-51.096000;-52.358000;-51.014000
1584.004517;-51.074000;-52.362000;-50.996000
1584.011353;-51.048000;-52.338000;-50.998000
1584.018188;-50.944000;-52.340000;-51.050000
1584.025024;-50.916000;-52.298000;-51.082000
1584.031738;-50.948000;-52.296000;-51.112000
1584.038574;-50.974000;-52.310000;-51.122000
1584.045532;-51.014000;-52.322000;-51.138000
1584.052368;-51.122000;-52.324000;-51.090000
1584.059204;-51.124000;-52.318000;-51.090000
1584.066040;-51.086000;-52.336000;-51.096000
